,Dimension_0,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127
miRNA_925,-0.80503577,-0.402575,-0.23664346,-0.36167738,-0.06987907,-0.2717026,0.120419085,-0.6723001,0.17406556,0.18251452,0.11286312,0.28243664,0.274932,-0.47503382,0.03632268,-0.030177776,-0.33969218,-0.22999144,-0.22870958,0.42252257,0.28786978,0.39530823,-0.13218704,-0.3397839,0.2536911,-0.41753903,0.096631706,-0.43623543,-0.2328783,-0.12519747,-0.2031421,0.10252873,-0.084158964,-0.022125294,-0.29240853,-0.5123835,-0.015598431,0.29011995,0.9313697,0.06579879,0.21785158,-0.034866873,-0.6386583,-0.267115,-0.19904679,0.5201208,0.2895403,-0.03008463,-0.01748078,0.4265553,-0.1118076,0.7856307,-0.6070632,-0.15158549,0.45774952,0.6897079,0.07382252,-0.49387932,0.18381347,0.2669411,0.5349877,-0.0897486,-0.0460898,0.19041419,-0.15066075,-0.20134975,0.26683393,0.4660334,0.12270128,0.58351785,-0.0670943,-0.7214147,0.9363774,0.17033981,0.12405389,0.5146224,0.39568898,0.17374235,-0.052851498,-0.25221696,0.15982272,-0.46980622,-0.39569387,0.2633367,-0.3985726,-0.22593467,-0.20732558,0.16436969,-0.064507514,-0.5108274,-0.123993866,0.25537944,0.31162718,0.6938612,0.10189576,0.7828868,0.19749768,-0.017875895,0.5806612,-0.17642565,-0.112480626,0.29429987,-0.103577465,-0.13391961,-0.01727671,-0.60945445,0.01804156,-0.6853814,-0.4803448,-0.21255228,0.85988235,-0.28225812,-0.09165805,0.10443045,0.13808887,-0.24434501,0.53183216,0.5230413,-0.07086195,-0.108458936,-0.7626463,0.843651,-0.21288961,-0.323405,-0.31381732,0.1405203,0.12724052,0.027518023
miRNA_926,0.083254196,0.25888813,0.18959083,0.2530662,0.089093514,-0.8939486,0.80803645,0.385861,-0.81629753,0.015606833,-0.38844532,0.5942859,0.0055635856,-0.694666,-0.9355894,-0.1520207,0.8859863,-0.6917267,-0.09207764,0.22334057,0.3312894,-0.9808877,-0.817705,-0.2557285,-0.0770483,-0.5071149,-0.07719673,-0.020594407,-0.55261993,-0.08349289,-0.17330948,-0.052930467,0.5433958,-0.18955016,-0.56264454,-0.34973836,-0.07909998,-0.6685585,-0.40301168,-0.058589086,0.054416608,0.029920198,-0.53652465,-0.1515447,0.1863587,-0.2471105,0.6782872,-0.78687954,0.4538994,0.09278146,0.52126354,1.0108068,0.085024506,0.7574406,-1.0319928,0.02720232,0.5960637,-0.38215506,-0.11092145,0.41318166,1.2284744,1.133471,0.4555926,-0.44302833,-0.9008446,-0.18117961,0.5113007,0.5490695,-0.41919744,0.28294027,0.54342115,0.64755225,0.6656505,-0.7092154,0.088915326,0.9548132,0.2292186,-0.24164534,0.65648645,-1.0282906,-0.332528,0.21157926,0.12027142,0.1589934,-0.16162887,-0.50554657,0.2950014,-0.3035524,-0.82497317,-0.20094869,0.52279055,-0.12251494,-0.37167814,0.7450042,-0.70159453,-0.031663954,0.34232992,0.10429586,-0.89998454,-0.36804414,-0.502421,-0.15734345,1.0575747,0.16534749,0.44719157,0.08061808,-0.050672043,-0.10933546,-0.02626428,0.1791039,-0.08069376,0.00094788667,-0.21589087,0.0732805,0.048933934,-0.6179621,0.73078775,0.02236616,-0.43628666,0.1314826,-0.34164062,1.074275,-0.3413622,0.119185485,0.20290785,0.30395007,0.08367319,-0.0958113
miRNA_927,-0.4478935,0.08105417,-0.10786255,-0.229026,0.22261845,-0.4198281,0.563652,-0.6905737,0.26919058,0.4918661,0.75716126,0.1100774,0.5641473,0.15603667,-0.23918411,-0.14914571,-0.5565238,0.16293098,0.0164032,0.31328964,0.5602616,0.07788966,-1.3950099,-0.17016086,0.092002444,0.028613511,-0.22745618,0.120529175,0.06549641,-0.04573746,0.31604984,0.2781466,0.25060412,0.53972197,-0.58400726,-0.5842257,0.08972586,0.33816946,0.25624508,-0.11436693,0.46620414,0.059571657,-0.0020887102,0.16011898,-0.046431065,-0.31074107,-0.39858577,0.2740076,0.31232968,-0.35611627,-0.30765128,0.63434917,-0.06884123,0.21093334,-0.04537028,0.047333166,-0.74370325,0.27727515,-0.47199348,0.119883634,0.15108575,0.32906163,-0.6251777,-0.23122169,-0.28598917,0.39255843,-0.20886078,0.029993953,-0.31941974,-0.26818657,0.5843412,-0.43333885,-0.04984344,-0.23986518,-0.37687582,-0.14618261,0.49431047,-0.3604484,-0.26652697,-0.48373884,0.15873353,0.32485032,-0.05631351,-0.46896544,-0.76965004,-0.7748775,0.3321487,-0.2475431,-0.23014289,0.0016529864,0.2348697,-0.061469715,0.36197814,-0.29681024,-0.36297354,0.16802277,0.30149582,-0.46859482,-0.1890342,0.117893256,-0.004190084,0.153416,0.6810177,-0.33404276,-0.5477298,0.78837454,-0.6662675,-0.47502428,0.11476539,0.41332296,-0.17292055,-0.24443935,0.48544294,0.09715239,-0.08470791,0.3083247,0.39874667,0.41904828,-0.2982302,-0.4921274,-0.44838813,0.59049624,-0.08606572,-0.0899444,-0.32302496,0.01409027,-0.28359357,-0.34507486
miRNA_928,-0.0048736185,0.006482132,0.00014661998,0.002711771,0.0072814506,0.0019496046,0.006876368,-0.0012811702,-0.0027462523,0.002414694,0.00075299665,0.0005010236,-0.004240794,0.0061757285,-0.001366917,-0.0030142553,-0.0033922978,-0.0064798724,0.0011521019,-0.0063466057,-0.0015571825,-0.004977122,0.00026654638,0.006551096,-0.0030785315,-0.0044314023,-0.0039550383,-0.00038112514,-0.002782127,-0.0026518237,-0.00018682145,-0.0033343285,-0.0015251599,-0.0028474927,-0.00067645684,-0.005587762,0.0072657485,-0.0003913343,-0.0067275353,0.0037542097,0.0014390927,-0.0061279777,0.0016576536,-0.0048708916,0.007091433,0.0059358403,0.0071171448,0.00040361285,0.00023528188,0.0014720708,0.006372642,-0.000434272,0.002092827,0.0064566005,-0.0041635428,-0.0048118085,-0.0051853023,-0.0001093559,0.0010612216,-0.0012400486,0.003748471,-0.00024118647,-0.0021366477,-0.007735381,0.0014793072,0.00030778348,0.005030751,-0.0038345717,0.002602471,-0.00018272176,-0.0018413644,0.0076063517,0.006300738,0.0048002154,-0.0017998703,0.0010297727,-0.00057597086,-0.0074597225,0.0016531684,0.0061782263,-0.0024630688,-0.007279504,0.006911263,-0.0064095203,0.0059532486,-0.0059178565,-0.0022524986,0.0037965234,0.0057530776,-0.0011750534,0.0025330149,0.0058502257,-0.0073830076,0.007622294,0.0077853967,0.00020455196,0.0068221167,-0.0060217176,0.0034350492,0.0025811568,-0.0016037412,0.0064379554,-0.0026705936,0.0012784805,-0.00029104948,-0.00023054518,-0.0037679803,-0.00032445416,-0.00048311427,-0.005846588,-0.004662471,0.0052269213,-0.006944474,-0.0043813996,-0.0017194264,-0.002631994,0.0073425267,0.002998922,0.0026441254,-0.0044310726,-0.0040264353,0.0010747593,0.0034915078,0.0031245574,0.0012289211,-0.004899103,0.001916837,-0.0011599082
miRNA_929,-0.12318031,-0.052431174,0.25428787,-0.56236666,0.45435455,0.0103844395,0.068267316,-0.3298422,-0.13310379,0.03515116,0.17206533,0.106789775,-0.2566657,-0.3889412,0.106336884,-0.15554056,0.39786267,0.23189722,-0.48828128,-0.1219333,0.029570505,0.21889116,0.03367335,0.1260133,0.12842809,0.097842105,-0.08078866,0.33129263,0.38881695,0.311505,-0.34832746,0.57554936,0.35024652,0.20434701,0.008084899,0.027484074,0.5920736,0.11654948,-0.030054966,-0.020668782,-0.19390896,-0.14882441,-0.7716606,-0.33453238,0.082457736,-0.33736482,-0.11521812,-0.5130567,0.013245349,-0.34363577,-0.24761705,0.7160186,-0.07097489,0.5247617,0.059839774,0.34368598,-0.36380804,0.27840957,-0.32741946,-0.030212168,0.15587708,-0.03018052,0.36954397,-0.32016295,-0.3497756,0.49002647,0.5533638,-0.14851178,-0.4230183,-0.20790161,0.11990147,-0.18517102,-0.50970197,0.022444807,-0.55559385,0.26251867,-0.03542361,-0.23238224,0.24599716,0.03615418,-0.6835938,-0.7942583,-0.19231082,0.31687105,-0.35467562,-0.28806376,0.24363266,-0.17397624,0.6141958,-0.22010978,-0.043857217,-0.11886752,-0.39453098,0.1595968,-0.19350661,0.39907587,-0.11867078,-0.11117741,-0.59913856,0.0155951055,-0.745977,0.6551337,-0.18928428,0.22120228,0.50879765,0.22165416,0.06606768,-0.10747423,0.2118018,0.1028654,-0.04855956,-0.35489127,-0.49332556,0.2501701,0.3076363,-0.9353723,0.21969701,0.3447853,0.4410783,0.19646391,0.24975857,0.6509547,-0.26939213,-0.22381574,-0.38292643,-0.52193606,0.06161519,-0.31280026
miRNA_930,0.48700264,-0.80331814,-0.5800191,-0.76675373,0.66299033,-0.67332447,1.120847,0.18672633,0.613759,0.25214124,0.15821907,0.61801803,0.56761813,-0.41006666,0.27902305,1.713548,0.7861997,-0.36831763,-0.71580714,0.83991385,0.4455637,0.8215263,-0.67113614,0.30255863,0.85560757,-0.5758707,-1.2560438,-0.0014170114,0.18723702,-0.5184903,0.13290974,0.8825985,0.3757094,0.09345478,-0.5976451,-0.14993578,0.5028864,-0.28713584,0.23174821,-0.29998422,-0.059643883,-0.0045401,-0.24708833,-0.9087031,-0.52214414,-0.12159153,0.5279394,-1.2257723,0.43945548,-0.18835698,-0.2455331,1.6230313,0.17380191,-0.1364312,-0.4382817,-0.07770806,-0.15851423,-0.3852811,-0.31342253,0.9281733,0.19460523,-0.012902197,0.3720299,0.026125452,-0.25419357,-0.050296724,-0.017780622,0.42954358,0.7220676,0.5823028,0.801544,-0.94772714,0.13066664,-1.3588977,-0.18459143,0.10285434,0.39246607,0.122595735,-0.7214105,-0.19282019,-1.2621307,-0.43257838,-0.40284526,1.103663,-0.5699427,-0.3521664,0.90532655,-1.2726574,-0.49511018,0.17051092,0.0749904,-0.2359481,-0.30539894,-0.3043069,0.14469238,0.16888317,-0.12959352,-0.38033664,-0.3353996,-0.033253,-1.5124059,0.51582104,0.10816251,0.18626748,0.44407043,0.9441147,-0.3520426,-0.87451977,-0.1441307,0.9696647,-0.41255108,-0.8128812,-0.23734488,0.13232003,0.086824745,-0.6761694,1.0727288,0.76295674,-0.15068789,0.16779634,-0.09626812,0.57056075,0.29709676,-0.20073664,-0.4340876,0.5594127,-0.00051626074,-0.5236759
miRNA_931,-0.24324515,-0.5575914,0.012917262,0.10667728,-0.34184307,-0.107919864,0.08452359,-0.40800634,0.020401245,-0.81560534,0.51854575,-0.6958213,0.6693576,0.018169066,-0.026308587,-0.34183553,0.21386848,-0.26751462,-0.36661252,-0.065054335,-0.2509681,0.101360455,-0.17136988,0.65136486,0.5536799,-0.08370272,-0.524846,-0.0075592482,0.36798638,-0.2729541,-0.22903685,0.2930358,-0.3108489,-0.5176618,0.14329201,0.039340016,-0.009498502,0.36535442,-0.011405855,-0.25287446,0.16973005,-0.5132352,-0.29050183,-0.39254442,-0.08360946,-0.29869863,0.14970769,-0.8223489,0.15045053,0.0343219,0.39905366,0.4349128,0.6593709,-0.21202806,-0.51263034,-0.37402362,-0.28886756,-0.28947285,-0.48655415,0.6163713,0.0022772118,-0.3610794,-0.15387234,-0.22148214,-0.069824636,0.2371536,-0.09122817,-0.22254342,0.1260245,-0.46809322,0.23722084,-0.05113131,-0.20852299,0.061969817,0.095155686,0.32402343,0.4779986,-0.3553204,0.25589475,0.0018493987,-0.15492137,-0.2049228,0.03399963,1.0009639,-0.48495808,0.6814505,-0.004234292,-0.1816285,-0.6324662,0.25211197,0.1139174,0.062098157,-0.42187613,0.24330884,-0.26529577,0.077600785,0.16598181,-0.03740028,-0.2091874,-0.42662242,-0.13858362,-0.28935307,0.8063377,0.028485429,-0.34884173,-0.053652033,-0.029155627,-0.16525732,-0.5176453,0.015520762,0.34721038,-0.92756015,-0.10711845,-0.0061766757,0.5537924,0.16714135,0.43125156,0.06222781,-0.19826394,0.08895384,-0.3700177,0.07223387,0.07551376,-0.79820865,-0.28429464,-0.4566283,-0.5669076,-0.38422135
miRNA_932,-0.11637034,-0.72834504,-0.70461154,-1.3805746,-0.36952713,-0.4280853,1.3403571,-0.07937847,0.9278566,-1.1589016,-0.82098836,0.028134022,0.67131525,-0.15033722,-1.1104327,-0.115392156,1.4983829,-0.23305777,0.26706788,0.7057767,0.13666914,0.46991235,-1.4906765,2.4740674,2.4218931,-1.5888606,-1.3907645,-0.22552283,-0.34218207,-0.058801956,-0.18030792,0.80055946,0.67037255,-0.39369598,0.23447537,-1.4708618,-0.48475334,0.2336025,0.94592893,-0.37718946,0.60389704,-1.1813847,-0.42267975,-0.39138898,-0.9047022,-0.114280894,1.4451437,-0.8928858,1.0655329,-0.5230245,-0.18431053,1.7855653,-0.020120861,-0.9554703,0.3466278,0.63691103,-1.0239426,-0.44828486,0.48743585,1.1257634,1.1988629,-0.46719012,-0.09366895,-1.2593126,-0.9798936,-0.61395055,-0.47665188,-0.1550414,0.6345917,1.2971972,1.5142229,0.3014582,1.4438788,-0.38404292,-0.17190178,0.89449364,1.0849291,0.28034797,0.56239116,-1.3102546,-0.5763418,0.24858247,-0.40131387,-0.72764707,-0.48155054,-1.0210717,0.53556275,-0.50241333,-0.93028516,-0.5972501,0.45088267,0.35666028,-1.3326737,0.076359406,-0.5586819,-0.13935676,0.77624243,0.38987812,0.30672875,0.48521388,-0.28742126,0.9021203,0.8445051,-0.1871191,-0.41417822,1.281119,-0.5104602,-0.8058098,-0.60113406,1.6804054,-0.43990552,0.23829976,-0.41941363,-0.1375972,0.42373192,-0.4450623,1.690645,0.96313345,-0.6137288,0.51984096,-0.29734614,1.534259,0.27024797,-0.68929243,0.15318912,0.47253773,-0.374496,-0.24131636
miRNA_933,-0.0045318212,-0.0022002608,0.00019538961,-0.0011274144,0.00587037,0.0029490888,-0.00025705993,-0.00029331818,0.002616806,0.0025034584,0.006588023,-0.004849162,-0.0046778526,0.0040034875,-0.0021362398,0.0059593394,-0.0057433154,0.0016882289,-0.0015441477,0.0068884306,0.00102471,-0.005169889,0.0065634567,-0.0043380335,-0.0027276445,0.0052802116,-0.0018046703,-0.0034170933,-0.0024832767,0.0059415475,-0.004830487,-0.0044914205,0.003923461,0.007721007,-0.00015481003,0.0016430486,0.0019187573,0.004873518,-4.1175634e-05,-0.00755571,-0.0021204967,-0.0068384428,0.001608951,0.0005774535,0.0057873037,-0.00543982,0.006408442,0.002536822,0.0014979653,0.006550407,0.006119365,-0.0006783679,-0.0057408456,-0.0009699762,0.0034922566,0.002571432,-0.00528853,-0.00043172576,0.003622871,0.0037931334,0.005505085,0.0022500418,0.0006181672,0.007123966,0.0072075743,0.0029766168,-0.0032005962,-0.0042661075,0.002126662,-0.005564561,0.001114836,-0.0008848738,-0.004991399,0.006262742,-0.0002921205,-0.0013115015,0.003034003,-0.004846642,0.005285507,-0.00018989481,0.0023507643,0.0036828741,-0.002219975,-0.0009157937,-0.0021520052,-0.0038630925,2.1541491e-05,-0.0027990658,-0.0011970717,-0.0015615132,-0.0006894041,0.006454665,0.00336303,-0.0014266465,0.005010044,0.0011291783,0.006758373,-0.005156964,-0.0030982904,0.0051052626,-0.00048332103,0.0027040448,-0.0071345307,-0.0070761256,-0.0031582806,0.0071464013,0.0025644433,-0.0036375914,0.0035034213,-0.0037632696,0.0015749801,-0.0039548464,0.0013981722,0.0042590126,0.0029698703,0.0061989,0.0045116823,-0.0030471403,-0.0049072485,-0.000783043,0.0048769955,-0.0070342626,-0.0019049067,-0.0013760496,-0.0049175136,0.0013001692,-0.0029869173,-0.003966037
miRNA_934,0.08396472,-0.08540826,-0.09965536,-0.0028217654,-0.23891862,0.2592841,-0.29058084,-0.63863814,0.29487854,0.19548972,0.33425075,0.10218566,0.6009683,-0.112011045,-0.26941273,-0.113287896,0.42821485,0.41251022,-0.4971539,-0.15357786,-0.4356975,0.04531211,-1.2076343,0.15197608,0.31561133,-0.08165538,-0.44933417,0.030344019,-0.021487633,-0.33063373,0.065963864,-0.03533829,-0.14551233,0.38850233,0.16739732,0.008722034,-0.5658877,-0.14922053,-0.06369152,-0.057382874,0.28114733,0.52339345,-0.23731872,-0.31058165,0.049730696,0.09419888,-0.3530805,-0.2809732,0.47602388,0.48293722,0.21929416,0.0306184,0.23620123,0.4306156,0.08625074,0.4221055,-0.1398061,0.4960613,-0.3294943,0.89511615,0.16322516,0.3053254,0.08615469,-0.23977543,-0.11468748,-0.25646955,0.18603908,0.19043647,0.3650459,-0.36067834,0.05499225,-0.20942219,-0.29669553,-0.4109853,0.051913947,-0.124877706,-0.033935823,-0.43543917,-0.57939416,-0.039940186,0.076556705,-0.29704502,-0.28119117,-0.36109105,-0.08079659,-0.64854145,0.21112345,-0.43202418,-0.2530774,0.045843862,0.18426032,-0.22430247,0.12071481,-0.13877597,0.10022897,0.037984204,0.37853587,-0.35847676,0.03164778,-0.60697985,-0.5703873,0.33067715,0.1810647,-0.06909737,0.26795986,0.43071866,-0.27327326,0.06051324,-0.17967077,0.022742191,0.10165228,0.64301926,0.42882,-0.20309897,0.07565693,-0.13284545,0.5597157,0.2758444,0.16301057,-0.034585632,0.11987626,-0.054300696,-0.2540384,-0.2555488,0.1805498,0.47361273,0.16260369,0.0043171896
miRNA_935,0.38601875,-0.014557966,0.19525905,-0.06507358,-0.5206153,-0.23399234,0.4865502,-0.8070182,0.4593319,0.49525863,-0.3648445,0.2821007,-0.097323164,-0.050183754,0.083166115,-0.29644594,0.22622973,0.28186366,-0.36406448,-0.50572586,-0.0042184843,-0.14325395,-0.7181802,0.45099214,0.4537135,0.18363863,-0.47721073,0.13299976,0.332115,-0.3213067,-0.107612886,0.15428588,-0.22679766,0.04892614,-0.20829566,-0.09573299,-0.43333077,-0.03651158,-0.519398,0.30685633,0.4105462,1.0557532,-0.54514146,-0.21539842,0.33830535,-0.62559104,-0.31784886,-0.48016706,1.1029965,0.2959132,0.37765425,-0.10233801,-0.21113247,0.29709843,0.32469305,0.5977908,-0.6280119,-0.27106467,-0.32303768,0.27684546,0.78593665,0.2047875,-0.1608486,0.19509952,-0.16646549,-0.3576315,-0.055150893,0.82328284,-0.007410422,-0.4024286,0.80817413,-0.23552911,-0.22767475,-0.2887175,-0.113726534,0.11690928,-0.30889446,-0.24089982,-0.3393025,0.2980275,0.03278947,-0.026631057,-0.34600058,0.116050765,-0.7994278,-0.84076905,0.31742153,-0.9575325,-0.45184606,0.09610723,-0.38690072,0.43376258,-0.6847731,-0.28182492,-0.0072759646,0.035276067,0.0966155,0.1352031,-0.31644025,-0.53864086,-0.70935994,0.23816979,-0.103506625,0.56355524,0.48491707,0.8224687,-0.31924376,-0.43375975,-0.33781707,0.12761919,0.2981659,0.32971627,0.11329149,-0.13470793,0.26588303,-0.3857882,0.5453127,0.068098836,0.2421825,-0.09898227,-0.1813482,0.01378235,-0.24396223,-0.039326295,0.10460322,0.03489225,0.16924706,-0.17634365
miRNA_936,0.0066587515,0.0045990534,0.0014599394,0.005492082,0.006014146,0.0045236554,-0.0021332204,-0.007555118,-0.0031597614,0.0027701762,-0.0069789626,0.00057943724,-0.002582766,-0.005270673,0.002433544,0.002627045,-0.0022542216,-0.0055350326,0.004958201,0.005408969,0.0056291427,-0.0019881073,-0.006119989,-0.0059280526,-0.0041177515,-0.0070510507,0.0009232778,0.005929986,0.0030009355,0.0030851457,0.0066849757,0.0015133955,-0.007433746,0.0038643107,0.006582953,-0.006526688,-0.004375713,0.00055359304,-0.0066849347,-0.0008199271,0.004881343,0.0063788574,0.0058158096,-0.002895398,-0.0057237186,0.0019371975,0.00016548857,0.0069105215,0.006331889,-0.0049674027,-0.0028421897,-0.0014528353,0.0020640586,0.0003193803,-0.0021642018,0.00678486,-0.004523184,0.0023836344,-0.0041005462,-0.0014349055,0.0074950494,0.0043325964,0.0015500002,-0.0043572597,-0.004729731,0.0016960166,0.0025989283,0.0073907617,0.007492924,-0.0009372588,0.004874874,0.00016988814,0.0040609427,-0.002710307,0.004363442,-0.0011400692,-0.006846525,0.0029216465,-0.0008259341,0.0032745562,-0.0064877067,0.0026152413,-0.0035877433,-0.0069368333,-0.00392925,-0.001198668,0.0006331317,-0.003669981,-0.0034280494,0.0057044197,0.005359037,0.0039080307,-0.0029002856,0.006050432,0.0064128563,-0.00027829036,-0.005265344,0.00034412555,0.00408303,0.004949255,-0.0030443463,-0.000734698,0.0010407697,-0.0045527164,0.0032525137,0.0012272913,0.0038935095,-0.002343798,0.006065611,-0.0020612478,-0.0075392853,0.005949717,0.0007038098,-0.0007856265,0.0006285943,-0.00033779442,-0.0050413124,0.0034641195,0.0065458287,7.474609e-05,-0.0026260614,0.004957976,-0.007329123,0.0020200666,-0.0049516466,-0.006307399,0.006311979,0.005306719
miRNA_937,-0.7999531,-0.39401448,-0.11271951,0.14750649,-0.07214174,0.37414268,0.22516742,1.0259168,0.4027333,-0.6430303,0.008181608,-0.5975335,-0.22820245,-0.07744457,-0.5506637,1.3147634e-05,0.33098745,0.070283204,-0.5627452,0.45041046,-0.7745404,0.37032697,0.058758754,-0.06977677,0.10959752,0.1191766,-0.1614985,-0.20972334,0.12144505,0.2971816,-0.18580888,0.88498884,0.072447695,-0.48305678,-0.13811883,-0.17513207,0.32034254,-0.35681352,-0.09372595,-0.22089116,0.22862805,-0.7175658,0.3369318,-0.630592,0.3717722,0.2057306,-0.037945885,-0.68473065,0.7028103,0.21560146,0.50658745,-0.08951607,-0.3807333,0.6136363,-0.27096224,-0.09111125,-0.19413717,-0.5495397,-0.3440115,-0.14264342,-0.09021541,-0.6857171,0.2891696,-0.19510587,-0.96990836,0.72922134,-0.00083911273,-0.2095085,-0.4321454,0.14195795,0.19699125,-0.97016644,-0.53373086,-0.8367287,0.8611521,0.73272955,0.73584086,-0.08948256,0.30732605,-0.44149128,0.06319594,-0.1771941,-0.07418507,0.30856177,-0.52856934,-0.302119,-0.107660174,-0.3308783,-0.44928348,0.07846364,-0.026481861,0.38164654,0.1285734,-0.45187128,0.11358845,-0.011109051,0.5981223,-0.3550594,-0.105317995,-0.28464264,-0.5006699,0.50468135,-0.001012958,0.00961923,0.0525023,0.67536306,-0.21568689,-0.35857567,0.55669063,-0.05124086,-0.05399183,-0.12945493,-0.03678274,-0.67552114,0.038828798,-0.6027467,0.062912725,0.18853784,-0.14586964,-0.6379718,0.3211362,0.47016588,-0.6113444,-0.441618,0.16288525,0.16782168,0.116680555,-0.49984595
miRNA_938,0.32189748,-0.45877782,-0.048591156,0.003643861,1.0081757,-0.5463147,0.060730882,0.24536541,-0.55925673,-0.08971169,0.32610896,-0.11338503,0.16548948,0.25329158,0.1386942,0.077093594,-0.09925064,-0.3494086,-0.30565068,0.29422754,0.30437595,0.38379765,-0.21011648,0.121866114,0.63624084,-0.4225574,-0.5308123,-0.19451216,-0.02650306,-0.3464898,0.40247184,0.32283306,0.5149953,-0.13110249,0.18591233,-0.19041994,-0.21735126,-0.3723333,0.24227333,0.12813176,0.48090115,-0.0023085875,-0.46106362,-0.24250014,-0.51890033,0.018679136,0.49257663,-0.2351466,0.49123326,-0.4040401,0.33877468,-0.0550495,0.03684389,0.06112874,-0.03483473,0.20285629,-0.020633988,0.06109754,-0.33087754,0.3980422,0.562522,0.16951357,0.069593,0.13883351,0.23413026,0.00084061327,0.37164167,0.49012616,0.3071367,0.3244687,0.07983123,-0.43771842,0.22667351,-0.28211406,0.21585427,-0.22160977,0.26711228,-0.3008172,-0.47097778,-0.28308132,-0.047644798,0.47088632,0.013819232,0.047259614,0.2919561,0.015850225,0.042363144,0.30957103,-0.81519794,0.6207356,-0.39342874,0.6141584,-0.3988157,0.14676061,-0.28596598,-0.07885535,-0.10672847,0.12533164,0.08596359,0.12451466,-0.57087314,0.1476518,0.1461476,0.17119247,0.16610038,0.5389885,-0.021258239,-0.56813794,0.9214492,-0.023427557,0.25218552,-0.30740744,-0.26739013,-0.025081206,0.23296738,-0.4952141,0.01731055,0.1068155,0.27893713,0.20660448,0.18471918,0.18364961,0.46779567,-0.26361904,-0.32642764,0.6826722,0.012105765,-0.050198797
miRNA_939,0.20922118,0.21733308,-0.23542722,-0.253967,0.2794241,-0.6032281,0.4187796,-0.16405159,-0.412286,0.31913537,-0.19078404,-0.27625751,0.037457354,-0.20993786,-0.085914634,0.42818272,-0.08536785,0.04066991,-0.22214606,0.036476266,-0.01496081,-0.23528594,-0.35406432,-0.58447605,0.11973074,0.123869956,-0.27870637,-0.048431747,-0.0047788685,-0.2286695,0.3691699,-0.041003104,-0.39668834,-0.5162471,-0.58931345,0.09978183,0.33304343,-0.1563862,-0.3335919,-0.64140403,0.03659495,-0.11791278,-0.73166573,-0.13942447,-0.10780408,-0.67742544,0.4105238,-1.0205384,0.068339266,-0.012043235,0.06390964,0.8359083,0.79759246,0.16868992,-0.5102633,0.7545191,-0.24289744,-0.7622389,-0.44928452,0.20522454,0.48225757,0.3606905,0.14647421,0.1860437,-0.08407086,-0.10414457,0.5550655,0.2844634,0.25428417,0.5567198,-0.07099065,0.9136678,0.12066241,-0.43077835,0.1271064,0.7572441,0.5746604,-0.8240199,0.66831875,-0.43418273,0.16957283,0.38287538,0.56205785,0.026415061,0.40178195,0.24102956,0.33535868,0.041811846,-0.18432555,0.070854545,-0.09354496,0.32405853,0.19010004,0.554086,-0.44350258,0.088062234,-0.045086037,-0.28943238,-0.5720439,-0.03377388,-0.36458734,-0.21464162,0.14738172,-0.3881728,0.48470718,0.6543726,0.16786404,-0.093604594,-0.357039,-0.109606475,-0.015091058,-0.10393275,-0.2106446,-0.031655375,0.05311443,-0.9681132,0.25536814,-0.22772057,-0.29880765,-0.17150599,-0.4196129,0.8633577,0.5867978,-0.6424877,-0.28155595,0.29612666,-0.18176419,-0.5872098
