,Dimension_0,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127
miRNA_792,-0.047009867,-0.007905919,0.15800244,0.20963632,0.20400459,-0.19951132,0.24696684,0.04546465,0.20047666,0.22806828,0.009087199,0.05931636,0.07363864,-0.26559618,0.08560515,-0.014557633,-0.06677033,-0.10836113,-0.033078082,0.08733492,0.11034884,0.08745718,-0.09059434,-0.2854746,-0.32612538,0.35528708,0.011280872,-0.116594814,0.14925592,-0.22925228,0.08072908,-0.25442055,0.022810435,0.14127026,-0.18326576,-0.0020185912,0.2172292,-0.060340483,-0.023446824,0.017136805,-0.26536646,0.11681576,0.0012520608,-0.15344489,0.045936044,-0.26344404,-0.2069223,-0.23016325,-0.09798023,0.101583265,0.0011668723,-0.0014117176,-0.14659354,0.057465542,0.14952135,0.06266532,0.042491112,0.068078,-0.036434595,-0.08453481,-0.054910257,0.207609,-0.038191564,0.016697764,0.11818617,0.2421529,-0.22777456,0.21736659,0.10387569,-0.008446201,0.0032641473,0.0018261728,-0.14759278,-0.026908025,0.03916549,-0.049359452,0.034770966,-0.041004367,0.12722152,-0.06604577,-0.056386054,-0.13269782,0.040182967,0.25384134,0.096599214,0.39241964,0.21461774,-0.11472384,0.07488703,-0.051843904,-0.0054332446,0.080621235,-0.046662994,-0.033045348,0.41788706,0.20927496,-0.21420152,0.03755484,-0.08969477,0.013856511,0.019554116,-0.16907465,-0.23808768,0.016782396,0.073306024,0.19940668,-0.12545195,0.1819425,-0.15730034,0.10017042,0.28579226,-0.1255713,0.071689345,-0.030895228,-0.09972064,0.12701294,0.24000517,0.20820303,0.15703188,-0.08927616,-0.16466962,-0.1398093,0.1271488,-0.18696548,0.17528151,-0.2399135,-0.01559761,0.03438654
miRNA_793,-0.004123103,0.0069088098,0.0065188017,0.0019552372,0.0058182776,0.0021364763,-0.00601645,0.0039048176,0.0040642284,0.0020365994,0.002520265,0.0022994932,-0.00015000813,0.0029484704,0.0007038843,-0.0045613684,0.0040406715,-0.0025878008,-0.005674256,-0.005295897,0.0057771318,0.00046601892,0.0069055352,0.0014653746,-0.0075222906,-0.0071296506,-0.00552872,0.004209472,0.0065636765,-0.003489174,-0.006231632,0.0012165308,0.002896361,0.0009600576,-0.0067628026,0.00586077,-0.0014105868,-0.0014536139,0.00590156,-0.0071540177,0.007646464,-0.0072300863,-0.0021304693,-0.006825734,-0.00446878,0.001010878,-0.0067663807,-0.0045014285,-0.0021601394,-0.0035572778,-0.0013658404,-0.003913792,0.005043838,0.0039122403,-0.0027238,0.00039762817,0.006943593,-0.005539499,0.0066145863,-0.0011146441,-0.0072739273,-0.0036673062,-0.004104458,-0.0041582733,0.0002554953,-0.0039481893,-0.0011862535,-0.006536072,-0.001859352,-0.0049402434,0.0057696793,0.0059024487,0.00079434365,-0.006882496,-0.0029018763,0.00044374168,-0.005822081,-0.0020760521,-0.004845567,-0.0041215625,0.002767222,0.0010982621,-0.003894303,0.00014904141,0.0055231303,-0.0069740657,-0.007318331,0.0077833217,0.006609082,-0.0035837013,-0.0039465446,-0.0061868317,0.007338131,0.0038794037,-0.0014103334,-0.004631575,0.0020986963,0.0021738838,-0.0058730952,-0.003009906,-1.7825514e-05,-0.0037159491,-0.0016840361,0.0071718264,0.0015337169,0.0021616742,-0.001112733,-0.0044706017,-0.0017887335,-0.0013314504,0.004870912,-0.0069639534,-0.005342666,-0.0013100486,-0.00475152,0.005505247,-0.0007331837,0.0037053898,0.0032528583,0.0038810614,0.0003005881,0.0062175784,-0.0016443636,-0.0067254137,0.005032027,6.444566e-05,0.00044766255,-0.00010528788
miRNA_794,-0.0037498977,-0.005976662,0.0016974676,-0.0038694795,0.00036079623,-0.0026507303,-0.0009422861,-0.006200943,-0.0034400392,-0.007702412,-0.0017546099,0.004927315,-0.00016942993,0.006000653,-0.0033372846,0.0074099787,0.005851837,0.0006377455,-0.0056758,0.0014540199,0.006607255,0.0072723366,0.0025780853,-0.0013020989,-0.0063359533,0.0072063897,-0.0068406556,0.005784426,0.0034390204,-0.0028171837,-0.0013506934,0.002641175,0.0031573717,0.00061810575,-0.0073167235,0.004176425,-0.00036915205,-0.007779058,0.0052108485,-0.006937219,-0.0037926305,0.006657716,0.0038857348,0.00027314946,2.2441149e-05,0.0053415466,0.0017196946,-0.00297039,0.006844066,-0.0044912435,0.006698448,0.002365021,0.002890462,0.002351135,0.003736889,-0.0052166507,0.0011213738,-0.0018540453,0.0071878415,-0.0062456466,-0.005235877,-0.003871549,-0.0034711827,0.0073183496,8.895621e-05,0.0061019007,0.005674243,0.00063572265,0.00568405,0.004956318,0.00030140206,0.003582446,0.0053819288,0.0006588418,0.007529795,-6.3478947e-06,0.0046717618,0.00701504,0.0030299984,-4.1069463e-05,-0.0018202029,0.0014170911,0.0071196333,-0.0055101328,0.00581591,-0.00351529,0.0013627894,-0.0021671262,-0.003043158,0.0046872273,-0.005481269,-0.002387695,-0.005115574,0.0050444324,-0.005644813,0.003700167,0.006288564,-0.006550215,-0.005439451,0.0030828323,0.0063272547,0.007090522,-0.0056822766,-0.0042997897,-0.0047755465,0.0029857885,-0.0068266,0.0023782738,-0.0039758086,0.004224729,0.0038378965,-0.005190501,-0.006097885,0.0058393013,0.0002901964,0.0015997235,-0.004437197,-0.0040385947,-0.003411496,-0.00019921176,0.0031319577,-0.0057186373,0.0069794077,0.004068546,-0.0059474558,-0.0035195313,0.0023731515,-7.1547925e-05
miRNA_795,-0.001812648,0.0009767953,0.006913809,-0.0023765154,-0.0029428788,0.005079614,-0.006413456,-0.0052095167,-0.000148274,-0.004177898,0.004898606,-0.003603343,-0.00053368695,0.0008602608,0.0034435168,-0.0072411057,0.0071920715,-0.005084561,0.004952347,-0.004864104,-0.0061240364,0.001041105,0.0025577731,0.0014587995,-0.0043282174,-0.006586775,-0.0054134,-0.0031749103,0.0032769553,0.0025136098,-0.0012782943,0.0035292543,0.0070705935,0.0039078686,0.0074985772,0.0010886751,-0.0013745986,0.0010404196,0.001154935,0.00025577657,-0.004707016,0.00017216802,0.00042596646,0.0015062001,0.0051212832,0.0016437434,-0.0034816582,-0.0058304686,0.0069043897,0.006796023,0.0067339577,-0.0057317037,0.003136985,-0.0076610595,0.00022692606,-0.0072659645,0.0043512005,-0.0011232104,0.004937133,0.0013837628,-0.0045395885,-0.005917892,-0.0040351506,-0.0036413316,-0.0013587661,0.0058536865,-0.0043542497,-0.0054074842,-0.003395753,-0.002280362,-0.002147302,0.001417676,-0.0071095023,-0.00461103,0.00031027757,-0.0043370314,0.0030930508,0.007560268,0.005463021,-0.0019775853,-0.00028639846,-0.007100558,-0.0010353476,0.005302882,0.0016135424,0.0013405774,0.0074279606,0.0016407836,-0.0014816355,-0.0073339045,0.0040307343,-0.0077165775,0.00094279833,0.005842874,-0.0058264025,0.0021693688,0.0038206,0.004501013,0.0020605102,-0.0014662966,-0.0021926388,0.006235324,-0.0061043836,0.00077908486,-0.003102405,-0.006970657,-0.006698966,-0.0073963013,-0.005038038,-0.0015404131,0.0037006512,-0.0061515607,-0.006136624,-0.0018741637,-0.0017567351,-0.0046151727,-0.006441612,0.002751276,0.007285528,0.0031062886,0.0048286784,0.0009481497,0.001996152,0.0012835581,0.0048692357,-0.0025957897,-0.006818639,-0.0077761225
miRNA_796,-0.00040923373,-0.057991825,0.12025237,0.2149359,0.08244616,-0.39193666,-0.07865903,-0.15090732,0.15591674,-0.1104271,0.038715802,-0.006256586,0.28259757,-0.14917064,0.009833497,0.012453049,0.008263482,-0.108905956,-0.065668516,0.37265983,-0.055234082,0.1705861,-0.16260369,-0.19169298,-0.2692347,-0.061150834,-0.023697024,-0.109269865,-0.17001916,-0.14563741,0.17504686,-0.36168784,-0.048022095,0.26854065,0.17315575,0.2800787,0.191768,-0.062073346,0.010485808,-0.118739925,-0.03449975,0.08272769,-0.25864422,-0.2035,0.096394606,-0.17170592,-0.21487947,-0.054257885,-0.0003477195,0.097481534,-0.12449833,-0.033510655,0.03725314,0.341628,-0.20817737,0.10465866,0.0514842,-0.23758675,-0.11077412,-0.0037063416,-0.14760046,-0.02235496,0.08794,-0.21150379,-0.26710463,0.049697142,-0.05825658,0.22618811,-0.10280237,-0.16546726,0.24470872,-0.4150188,-0.011559141,0.04703445,0.20168409,-0.36434945,-0.01071921,-0.16436194,0.0057361536,0.31716025,-0.0482261,-0.16572838,0.13553853,0.1505859,0.13467938,0.035135854,0.13489412,-0.06990031,0.22694193,-0.0074472013,-0.20914425,0.18647178,0.15047932,0.15891077,0.07237125,-0.040194638,-0.4406703,0.09783149,-0.24252558,0.22458182,-0.122529775,-0.06306705,-0.07849055,-0.029687604,-0.06595209,-0.08671704,-0.13787194,0.12955117,-0.047294173,0.026238656,0.30853623,-0.06440449,-0.17132625,0.024020206,-0.027748313,-0.079574265,-0.18407805,0.26157588,-0.18270367,0.028485285,-0.04061608,0.04229986,0.24465811,-0.083766796,0.013697418,0.017780332,0.10740691,0.20173098
miRNA_797,-0.121828586,-0.072334185,-0.03378184,-0.06041993,0.2581227,-0.21419239,0.13277915,-0.04635191,-0.11491426,0.098294534,0.07017038,-0.016515419,0.06663742,-0.11680074,-0.13022731,0.2317001,-0.16242585,-0.0037132103,-0.36803484,0.09323208,0.0034045058,-0.14058135,-0.35554826,0.048908647,-0.049732164,-0.25713435,-0.04940003,-0.0011609229,0.06336428,-0.25685045,-0.06995929,-0.18541063,-0.22725636,0.061753243,-0.17409398,0.5887079,-0.045423955,0.10115585,-0.110167496,-0.1755843,0.26107368,0.17356329,-0.074031346,-0.19960788,0.15560102,-0.26071486,-0.047956005,-0.10294783,0.10434738,-0.14148565,0.18956402,-0.12286912,0.17870542,0.43481454,0.07312493,-0.030042924,0.03611237,-0.16615933,-0.09425236,0.19111577,0.017811323,0.25339964,0.4036174,0.10870329,-0.37434754,0.03430493,-0.072777554,0.23109816,-0.12686165,-0.3450853,0.30691728,-0.42412472,-0.18553622,0.07186342,0.05751449,-0.32427016,-0.33184505,0.027454931,-0.20872788,-0.22975905,-0.35106984,0.020235416,0.08575211,0.21524756,0.087354355,0.08536754,-0.07634511,-0.3420313,0.288719,-0.11389762,-0.122495,-0.110728905,0.1409125,-0.026398413,0.05129574,-0.10482912,0.019699879,0.004573236,-0.13104294,0.20460057,-0.08504052,0.13377936,0.16186552,0.18406227,-0.27865642,-0.35298404,-0.25755677,0.15383616,-0.058768947,0.027991688,0.05506882,-0.28178418,0.018788511,0.45475045,-0.064329036,-0.07626848,-0.08885782,-0.13383827,-0.10842475,-0.041853383,0.0019862829,-0.31033188,0.12176989,-0.22228928,-0.03626086,0.23459752,-0.20646468,-0.23395252
miRNA_798,-0.0041590724,0.0046670735,0.0062901676,0.0029165223,-0.0016452447,-0.0043502394,8.874573e-05,0.004493259,0.005165959,-0.0056233443,-0.0072719697,0.0063277166,0.00287975,0.003444206,-0.007714307,-0.0021181945,-0.0016469881,-0.0007321108,-0.0057185106,-0.0021528099,0.0036110021,-0.0034103524,-0.004348129,0.005870262,0.00020808354,-0.0042016916,-0.0022443607,-0.0032423157,0.0061910376,0.005367495,-0.0071377046,0.00624606,-0.004758792,0.0029979777,0.0016232636,0.007565057,-0.0016395282,-0.005554771,0.0045269653,-0.0027019233,-0.0027234294,-0.0063353647,-0.0026425458,-0.0034175105,-0.0049018655,0.004371226,-0.006767601,0.0031997096,-1.6702339e-05,-0.0055506807,0.007153347,-0.0013101231,0.006107969,0.0064456183,0.007317273,0.00068378635,-0.0021809433,-0.002357792,0.007601425,-0.005905954,0.0011116453,-0.005672548,0.0067633595,-0.0076174513,-0.0005924888,0.0017612576,0.006617211,0.0009791516,0.00045474432,-0.0063981134,-0.007723924,0.0034442805,0.0046976916,-0.0018323399,0.0061291065,-0.0012470502,-0.0064760614,0.0056163166,0.005674178,-0.0024863668,0.0076170266,-0.0068485606,0.0009736791,0.0027939398,0.0066567603,-0.0041021127,-0.0063811336,-0.0077388342,0.0004936531,0.007255189,-0.0023335554,0.003676068,0.002654301,-0.007331388,-0.0047875587,-0.0016473923,0.0072308052,-0.0075712968,-0.007746877,0.0034503024,-0.0022868142,-0.0018231515,0.0037357677,-0.0018235035,0.0005054772,0.0068063866,-0.005893206,-0.005885819,-0.0023085698,0.0006088838,-0.0056957286,-0.0030731466,-0.0041099507,-0.002589805,0.0016507357,6.267056e-05,0.0023780502,-0.006174039,0.0036985464,-0.0059295893,0.0052597523,-0.0048588067,0.003296623,-0.002376411,-0.004183501,0.0013576746,0.007462105,-0.0014164727
miRNA_799,0.0063136294,0.00777122,0.0013319924,-0.00472467,0.0061000325,-0.0026651435,0.0039614215,-0.0021103267,0.0067697708,-0.003378408,-0.00551489,0.0050294735,0.0023944266,0.0028811265,-0.005203355,-0.0041675176,-0.0075718015,0.007395258,-0.0016751178,-0.00062481686,-0.0011535771,-0.004417712,-0.006537864,0.0044844057,-0.004990598,0.007495275,0.0024339855,0.0045385566,0.0013646893,0.0059278663,0.0041280314,-0.0054648034,-0.0015993379,-0.0044622365,0.0014080349,0.0039639995,-0.0007372238,0.0046867747,0.00041962415,-0.007535927,0.007674193,0.0062154178,-0.0020480007,0.0068102367,0.0058216434,0.00561996,0.0024854187,0.0010996666,-0.0029586684,-0.0021344218,0.0024887137,0.007128224,-0.0033797156,0.0026649516,-0.0010674354,0.0016566664,-0.0052748043,-0.0058208723,-0.0062979423,0.0060441047,0.005774103,0.004652526,0.0046703294,-0.00044469535,0.0035052076,-0.0001617521,0.0014281608,-0.0076576136,-0.0022053812,0.0077571757,-0.0032404866,0.0072014555,-0.0032791123,-0.0073690917,0.0013454147,-0.0073402356,-0.0064271335,-0.0007558055,0.007062707,-0.007807363,0.0053180885,-0.0052539967,0.005984731,0.00611881,-0.0024374034,0.006164903,0.0015748031,-0.004470203,-0.00022720546,-0.0066654067,-0.004114909,0.0015423615,-0.0075217113,-0.006959608,-0.0006527696,-0.006950343,-0.003403874,0.0059001334,0.0039649084,-0.0044108834,0.007569844,0.0011623167,0.0026925076,0.0012832936,-0.0077584255,0.0030925684,-0.00356872,0.0021777246,-0.0015728176,0.0016656779,-0.0026107375,0.0029329937,-0.00018987805,0.001674708,-0.0006763041,-0.0064371936,0.00483644,-0.0009952318,-0.005907953,-0.0046464484,0.0022531562,0.0030125696,-0.005823424,-0.00066049583,-0.004543081,-0.0013711583,-0.002025973,-0.006414391
miRNA_800,0.0013467148,0.0047225934,-0.0012004413,-0.0014951061,-0.003165422,0.0036244486,-0.0029734187,0.006867191,0.0016364157,-0.005848944,-0.0033108182,-0.0056412127,-0.0044001397,0.0011498705,0.0005680565,-0.00309892,-0.004108412,0.00031934492,-0.0076420363,-0.00053212047,-0.005518956,-0.002424797,0.0049671084,-0.005957557,0.0074893925,0.0069281366,-0.006913401,0.0072281808,0.0032147206,0.005980052,-0.0016376488,-0.0029489174,-0.0014983043,-0.007567864,-0.0056374576,0.005462665,-0.005519569,-0.00025190786,0.0053332616,-0.003692843,-0.004135728,-0.0036033448,0.003960239,0.0043006465,0.0014466383,-0.0041773133,-0.00015008263,-0.003759738,-0.00040240958,-0.0071294624,2.243556e-05,0.006783504,-0.0015565343,-0.0043769367,0.0014819037,-0.005369412,0.0013321452,0.0017371923,-0.0029395632,-0.0068528634,-0.004112268,0.00580856,-0.0053973813,-0.00085308217,0.0029019061,0.007328773,-3.5986304e-05,0.0067120288,-0.0046032406,-0.0018155798,0.0043093953,0.0056032967,0.00485236,-0.0075550526,-0.00016137771,0.005585611,-0.004783621,0.004553009,-0.007148577,-0.005206542,0.0064795148,-0.002287913,0.0027590785,-0.0032058414,0.0048459657,-0.0072342884,0.0050666593,-0.004524518,0.0007590018,-0.0069124196,0.0067068804,0.004759906,-0.0009867568,-0.00082246587,0.0024406966,0.005748896,0.0070993267,0.0033430606,-0.00572023,0.002374014,-0.0044594035,0.001702467,-8.3947554e-05,-0.005740665,-0.0015628617,-0.0018007793,0.0020802002,-0.00086307526,-0.0069041643,0.006263517,-0.0004489664,0.0074506495,0.00018179789,-0.005515069,0.001239635,-0.00028864853,-0.0021213945,0.007753432,0.0060262624,0.0030729976,-0.0034325551,-0.0007355716,0.006358534,-0.004323948,0.004572334,0.0067069884,-0.007203663,-0.002332896
miRNA_801,-0.2605605,0.1284016,-0.34901997,-0.16572005,0.4079366,0.09702859,0.034443576,-0.3231015,-0.34581286,0.39033073,0.10022555,0.07368584,0.034153283,-0.0024071399,0.0826001,-0.085171424,-0.04715856,-0.37768844,-0.4068551,-0.06371203,-0.37699667,0.26333472,0.4255541,0.023406005,-0.114105605,0.633486,-0.18883789,-0.20614745,-0.1433403,-0.11178676,-0.06442462,-0.22170646,0.17918393,0.51660615,-0.47889784,-0.029470658,0.49358743,-0.1553282,-0.16685237,0.32435116,0.06774408,-0.19159922,0.16854832,-0.15747146,0.42745477,0.15071146,0.08216758,0.18204899,0.22234598,0.12694193,-0.11165062,0.02343013,0.43142155,0.07045166,-0.42024168,-0.10663389,0.31190485,-0.3065181,-0.38975617,-0.31623766,-0.22999269,-0.3743153,0.2961482,0.2383752,0.19713165,0.0067513767,0.1624302,-0.36512202,0.08473873,0.1547795,0.19230142,-0.46985817,0.06992698,-0.4566468,0.19679786,0.44450572,-0.009854592,-0.091262445,0.1777507,-0.06681658,0.28540257,-0.24290584,-0.017496882,0.28691623,0.5490133,0.015377252,-0.016995007,-0.48374274,0.33762762,0.15518956,-0.107473016,-0.006898036,0.124864124,0.010487603,-0.007281317,-0.06333692,-0.3179494,-0.020254117,-0.3594959,0.105575286,0.0412169,0.09882306,0.2743486,0.2700833,-0.18202808,-0.10906722,0.09507263,0.2626974,-0.18652122,0.04903471,-0.15848368,-0.13323691,-0.32891157,-0.30923608,0.16617511,-0.26777056,-0.07162376,0.009024225,0.024639659,0.017795451,-0.10280068,-0.194321,-0.12271917,-0.08990268,0.18593751,-0.036938783,-0.10916397,-0.65959364
miRNA_802,-0.3137527,-0.2113302,-0.24812514,0.3078431,0.30565295,0.071357585,-0.13427354,-0.268711,-0.020416541,0.085541174,0.351164,-0.079981305,0.5496689,-0.54749507,0.4253043,0.31975415,-0.42363298,0.0049721845,-0.03546036,0.19739391,0.12910241,0.2865606,-0.15793219,-0.23179115,0.059391595,0.12487567,-0.07051494,0.00689221,-0.20963249,-0.23061849,0.26782146,-0.4502354,0.19685583,0.30722117,0.2185974,0.09091535,0.38010052,-0.092857935,-0.283931,-0.26234442,-0.027364573,-0.070394464,-0.60077006,-0.05258082,-0.32656357,-0.020656465,0.14434965,-0.17874205,-0.078716576,0.047225133,-0.03268614,0.29218286,0.078397915,0.29524523,-0.64024884,-0.2528453,0.11282314,-0.12743962,-0.060809083,-0.12749024,-0.28093043,-0.022976106,0.07222812,-0.46034643,-0.17621933,-0.04600747,0.024705285,-0.014240677,-0.28500327,-0.3256061,0.023837697,-0.51064503,0.30103457,-0.30647764,0.094010875,-0.50219774,0.1776506,-0.11827912,0.06663754,0.74556875,0.24712753,-0.325788,-0.028108738,0.20133571,0.22943714,-0.51414114,0.285911,0.10895383,0.3734028,-0.14629574,-0.31078124,0.37037912,0.43810615,-0.058097985,-0.12770247,-0.032446925,-0.250307,0.13125397,-0.25072172,0.25788802,0.005772652,-0.2592984,0.23860331,-0.09770574,-0.020530248,-0.3520939,0.007863057,0.045450002,0.2296877,-0.17812389,0.7859498,0.3152356,-0.1528004,0.1642923,-0.289139,-0.029951312,-0.5386769,0.12020286,-0.22852199,0.21190652,-0.23751098,0.038837273,0.21520199,0.09974645,-0.06080978,-0.18007518,0.36598846,0.21630432
miRNA_803,-0.00016288087,0.0022890922,-0.0026144031,0.00027323142,0.0010112878,-0.0018397607,0.00612564,-0.00090734847,0.0035660192,-0.0062374882,-0.0070625823,-0.0010206494,-0.0036422089,0.0014787894,0.007165635,-0.0025783628,-0.005297972,0.00390671,-0.006030498,-0.0026013963,0.004774729,-0.0057546105,-0.0013752505,-0.0012846924,-0.0042803567,0.0070648957,-0.0009973403,0.006557755,-0.0021919124,-0.0065951925,-0.0050834864,-0.003683947,-0.004516702,0.002466103,-0.00752295,-0.007779151,0.0048529264,-0.0005556587,0.0021633767,-0.001042163,-0.005724473,0.0072840974,-0.0038103107,-0.007040741,-0.00062286295,0.003799444,-0.0069650766,0.0011519585,0.003063621,0.00047489628,0.001531003,-0.005711518,-0.0037871674,0.005522907,-0.0016916189,-0.004198121,-0.0022030938,0.0013076197,0.0026691556,0.0052419063,0.0067907777,-0.0062703155,0.0013665166,-0.005040597,-0.0014046673,0.0028609093,0.0031913538,-0.005530592,-0.00207394,-0.0015612487,-0.006593086,-0.0060194843,0.0076985415,-0.0042841006,-0.006536234,0.005061399,-0.002731461,-0.00080154836,-0.0031898413,0.0022956356,-0.00415536,-0.0010438487,-0.0063707177,0.0048765223,-0.006223684,-0.0009879209,0.0021788832,0.002310142,0.0018831734,-0.0077085253,-0.0048355106,-0.006322043,0.006418243,0.0016554985,0.0020570662,-0.0025008768,0.0022644922,-0.0022268835,0.0067938343,0.0047795847,0.0027402919,0.0023153052,0.0029432178,-0.0031095352,0.0053549074,0.001612179,0.0014750771,0.0036954898,0.0013191067,-0.005260339,0.0042184424,0.0010826048,0.0015942324,-0.005696291,-0.0037882514,0.006492179,-0.0045803785,-0.0046926886,-0.0051601212,-0.002101088,-0.0022815,-0.0010593291,0.0025305115,-0.0011456739,-0.0012299549,0.0057865214,0.0072990973,-0.0038170274
miRNA_804,0.058347043,-0.08704285,0.1357788,0.19641665,0.12474128,-0.053984202,-0.06492081,0.14744207,0.07283427,0.51268613,0.15803565,-0.24356326,0.19973344,-0.37695026,-0.06131382,0.18747424,-0.09481939,0.21536371,-0.03583504,0.25043073,-0.0614341,0.61183274,-0.08082195,-0.082302615,-0.066042155,-0.07330393,0.06389865,-0.020178506,0.12668084,-0.31714654,0.029277613,0.48957464,0.57732403,0.41730753,-0.13488264,0.5432737,0.2603743,0.39169073,0.41870943,0.15058614,0.20450002,0.0763388,0.37931916,0.39299968,0.19458763,0.6363524,-0.10620603,0.05681178,-0.25660822,-0.1401262,0.07821932,-0.18975458,0.5223405,-0.10378353,0.09849416,0.19104744,0.37524632,0.600395,-0.266499,-0.2059595,-0.18062097,0.2955204,0.08110329,-0.35922652,0.07295332,0.18494225,0.20803785,-0.33032653,0.041845817,-0.21638471,0.031808373,0.121454105,0.050434615,-0.024746979,-0.027005875,-0.515198,-0.32185006,0.0013256085,-0.3688316,-0.49234504,0.031573877,0.09580852,0.0013160912,0.39672354,0.14434582,0.08115028,0.13819125,0.03844141,0.30694103,0.24558869,-0.2139108,-0.425816,0.07748031,0.34274587,0.1531362,0.108390585,0.09323675,-0.25909355,-0.12864852,-0.0048152623,0.061202254,0.18313092,0.037600234,-0.0023389996,0.043817177,-0.14528069,0.06744106,0.29731733,0.016513191,0.016183222,0.42216286,0.27289507,0.0038821425,0.0015202852,0.15393582,-0.08338585,-0.20590004,0.2806648,0.007158245,-0.47574815,0.1043206,-0.115785785,0.04472477,0.2121484,0.013422998,-0.02229359,-0.4496184,0.12512359
miRNA_805,0.0053073615,-0.006901443,-0.00030565448,0.0016680211,0.003654059,-0.0073126983,-0.0076995566,-0.004775053,0.0029908493,-0.006455345,0.006436333,0.0012522843,0.0024296902,0.0034748036,0.0034001898,-0.0038073268,-0.0042275228,-0.0012755599,0.0055076424,-0.0040325206,0.003614422,-0.005888179,-0.0011299457,-0.006726999,0.0001193434,0.00074243546,-0.0029077306,0.0051396284,-0.0032223836,-0.004618598,-0.0076755174,0.005471723,0.003508184,0.0001613684,0.0058340095,-0.0013602506,0.003910972,0.0008698143,-0.0056707337,-0.0019321311,-0.0020191874,0.0023694765,-0.00072764605,0.0037466753,-0.0032006092,-0.0066503324,0.0019200444,0.0060620196,-0.006570814,-0.00703218,-0.0026826747,-0.006220959,-0.0062690265,-0.0011531468,0.0065356754,3.132224e-05,0.0044856276,-0.006445015,0.0077255014,-0.0066232625,-0.004397806,0.002995951,-0.007805221,0.00024596043,0.0077982787,0.0019161738,0.007381797,-0.0035595987,0.007487869,0.0039393194,0.0024190303,-0.0074823033,0.00030414574,0.0017121993,0.0047751125,0.0026043095,0.003703013,-0.0024132282,-0.0033237375,0.0032730475,-0.0039159246,0.005993735,-0.0063513517,0.00768617,-0.0022656638,0.007639466,-0.0064117927,-0.006568376,-0.0022417456,-0.0014758743,0.00505111,-0.005396519,-0.0047376044,-0.0077011473,-0.0032800343,0.0022800658,0.0005322881,0.0031888317,-0.0010669287,-0.0071881693,0.006875038,0.0061899386,-0.0074366536,-0.007320514,-0.0073576644,0.0059745573,-0.003134055,-0.005754845,0.0031786114,0.0020611528,-0.001741616,0.002218159,-0.003401529,0.007745713,0.0029953104,-0.0013050176,0.0011741333,0.005309088,-0.0018057767,0.0049926564,0.005588956,0.007173056,-0.0057844445,-0.004017582,-0.000121107325,0.0057959817,0.0069673546,-5.4873526e-06
